,sentence_index,sentence,splitset_label
10426,10427,"Watchable up until the point where the situations and the dialogue spin hopelessly out of control -- that is to say , when Carol Kane appears on the screen .",1
10427,10428,The scriptwriters are no less a menace to society than the film 's characters .,1
10428,10429,Merchant has n't directed this movie so much as produced it -- like sausage .,1
10429,10430,"The film has a nearly terminal case of the cutes , and it 's neither as funny nor as charming as it thinks it is .",1
10430,10431,More a gunfest than a Rock concert .,1
10431,10432,"It 's a frightful vanity film that , no doubt , pays off what debt Miramax felt they owed to Benigni .",1
10432,10433,A muddy psychological thriller rife with miscalculations .,1
10433,10434,It makes me say the obvious : Abandon all hope of a good movie ye who enter here .,1
10434,10435,It 's not original enough .,1
10435,10436,A listless sci-fi comedy in which Eddie Murphy deploys two guises and elaborate futuristic sets to no particularly memorable effect .,1
10436,10437,Little more than a super-sized infomercial for the cable-sports channel and its Summer X Games .,1
10437,10438,A generic bloodbath that often becomes laughably unbearable when it is n't merely offensive .,1
10438,10439,"Julie Davis is the Kathie Lee Gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent .",1
10439,10440,"An unholy mess , driven by the pathetic idea that if you shoot something on crummy-looking videotape , it must be labelled ` hip ' , ` innovative ' and ` realistic ' .",1
10440,10441,The story 's pathetic and the gags are puerile . .,1
10441,10442,"Curiously , Super Troopers suffers because it does n't have enough vices to merit its 103-minute length .",1
10442,10443,So bland and utterly forgettable that it might as well have been titled Generic Jennifer Lopez Romantic Comedy .,1
10443,10444,I was sent a copyof this film to review on DVD .,1
10444,10445,For free .,1
10445,10446,I still want my money back .,1
10446,10447,"It plods along methodically , somehow under the assumption that its `` dead wife communicating from beyond the grave '' framework is even remotely new or interesting .",1
10447,10448,"It 's hard to believe that a relationship like Holly and Marina 's could survive the hothouse emotions of teendom , and its longevity gets more inexplicable as the characterizations turn more crassly reductive .",1
10448,10449,All too familiar ... basically the sort of cautionary tale that was old when ` Angels With Dirty Faces ' appeared in 1938 .,1
10449,10450,... passable enough for a shoot-out in the o.k. court house of life type of flick .,1
10450,10451,Strictly middle of the road .,1
10451,10452,"Although purportedly a study in modern alienation , it 's really little more than a particularly slanted , gay s\/m fantasy , enervating and deadeningly drawn-out .",1
10452,10453,"After the first 10 minutes , which is worth seeing , the movie sinks into an abyss of clich̩s , depression and bad alternative music .",1
10453,10454,"No one can doubt the filmmakers ' motives , but The Guys still feels counterproductive .",1
10454,10455,"A very slow , uneventful ride around a pretty tattered old carousel .",1
10455,10456,"With little visible talent and no energy , Colin Hanks is in bad need of major acting lessons and maybe a little coffee .",1
10456,10457,"`` Feardotcom '' has the makings of an interesting meditation on the ethereal nature of the internet and the otherworldly energies it could channel , but it simply becomes a routine shocker .",1
10457,10458,A Meatballs for the bare-midriff generation .,1
10458,10459,"Well-meaning to a fault , Antwone Fisher manages the dubious feat of turning one man 's triumph of will into everyman 's romance comedy .",1
10459,10460,"Seemingly disgusted with the lazy material and the finished product 's unshapely look , director Fisher Stevens inexplicably dips key moments from the film in Waking Life water colors .",1
10460,10461,Formula 51 promises a new kind of high but delivers the same old bad trip .,1
10461,10462,Everything that was right about Blade is wrong in its sequel .,1
10462,10463,"A few energetic stunt sequences briefly enliven the film , but the wheezing terrorist subplot has n't the stamina for the 100-minute running time , and the protagonists ' bohemian boorishness mars the spirit of good clean fun .",1
10463,10464,"The film was produced by Jerry Bruckheimer and directed by Joel Schumacher , and reflects the worst of their shallow styles : wildly overproduced , inadequately motivated every step of the way and demographically targeted to please every one -LRB- and no one -RRB- .",1
10464,10465,Disney again ransacks its archives for a quick-buck sequel .,1
10465,10466,"Coarse , cliched and clunky , this trifling romantic comedy in which opposites attract for no better reason than that the screenplay demands it squanders the charms of stars Hugh Grant and Sandra Bullock .",1
10466,10467,"Anyone who suffers through this film deserves , at the very least , a big box of consolation candy .",1
10467,10468,How much you are moved by the emotional tumult of -LRB- Fran̤ois and Mich̬le 's -RRB- relationship depends a lot on how interesting and likable you find them .,1
10468,10469,"They presume their audience wo n't sit still for a sociology lesson , however entertainingly presented , so they trot out the conventional science-fiction elements of bug-eyed monsters and futuristic women in skimpy clothes .",1
10469,10470,Collapses after 30 minutes into a slap-happy series of adolescent violence .,1
10470,10471,"The following things are not at all entertaining : The bad sound , the lack of climax and , worst of all , watching Seinfeld -LRB- who is also one of the film 's producers -RRB- do everything he can to look like a good guy .",1
10471,10472,"Attal 's hang-ups surrounding infidelity are so old-fashioned and , dare I say , outdated , it 's a wonder that he could n't have brought something fresher to the proceedings simply by accident .",1
10472,10473,"Obvious , obnoxious and didactic burlesque .",1
10473,10474,The most surprising thing about this film is that they are actually releasing it into theaters .,1
10474,10475,Michele is a such a brainless flibbertigibbet that it 's hard to take her spiritual quest at all seriously .,1
10475,10476,"Ultimately , clarity matters , both in breaking codes and making movies .",1
10476,10477,Enigma lacks it .,1
10477,10478,"Potty-mouthed enough for PG-13 , yet not as hilariously raunchy as South Park , this strangely schizo cartoon seems suited neither to kids or adults .",1
10478,10479,"... has its moments , but ultimately , its curmudgeon does n't quite make the cut of being placed on any list of favorites .",1
10479,10480,"A distinctly minor effort that will be seen to better advantage on cable , especially considering its barely feature-length running time of one hour .",1
10480,10481,Most of the movie is so deadly dull that watching the proverbial paint dry would be a welcome improvement .,1
10481,10482,"In the end , Tuck Everlasting falls victim to that everlasting conundrum experienced by every human who ever lived : too much to do , too little time to do it in .",1
10482,10483,Rather less than the sum of its underventilated p̬re-fils confrontations .,1
10483,10484,"McKay shows crushingly little curiosity about , or is ill-equipped to examine , the interior lives of the characters in his film , much less incorporate them into his narrative .",1
10484,10485,Plays like a series of vignettes -- clips of a film that are still looking for a common through-line .,1
10485,10486,New Yorkers always seem to find the oddest places to dwell ...,1
10486,10487,"Amid the shock and curiosity factors , the film is just a corny examination of a young actress trying to find her way .",1
